Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
134,CA-2014-785491,01/31/2015,02/06/2015,Standard Class,CG-95182,Customer 134,Consumer,United States,City 134,Wisconsin,14153,Central,TEC-2531-61,Office Supplies,Fasteners,Product 134,205.98,10,0.0,45.38
135,CA-2014-653815,02/18/2016,02/22/2016,Standard Class,CG-15577,Customer 135,Home Office,United States,City 135,Florida,40116,South,TEC-4463-98,Technology,Phones,Product 135,1274.65,7,0.2,209.5
136,CA-2017-180674,03/08/2017,03/14/2017,Standard Class,CG-49226,Customer 136,Home Office,United States,City 136,Washington,31293,West,TEC-4939-82,Technology,Machines,Product 136,130.61,14,0.0,47.69
137,CA-2016-734565,03/09/2016,03/15/2016,Second Class,CG-90460,Customer 137,Home Office,United States,City 137,Missouri,88068,Central,TEC-7499-51,Technology,Accessories,Product 137,1276.94,6,0.0,244.83
138,CA-2016-936821,03/04/2014,03/10/2014,First Class,CG-42302,Customer 138,Home Office,United States,City 138,Kentucky,19635,South,TEC-2344-44,Furniture,Tables,Product 138,664.82,11,0.2,119.93
139,CA-2015-551914,11/14/2014,11/18/2014,Standard Class,CG-68830,Customer 139,Consumer,United States,City 139,Delaware,83006,East,TEC-9395-62,Office Supplies,Envelopes,Product 139,471.77,8,0.0,47.07
140,CA-2015-699743,08/02/2014,08/04/2014,Second Class,CG-78302,Customer 140,Home Office,United States,City 140,Iowa,32228,Central,TEC-7237-31,Furniture,Furnishings,Product 140,1299.67,1,0.0,199.57
141,CA-2017-722651,10/14/2014,10/18/2014,Standard Class,CG-90828,Customer 141,Consumer,United States,City 141,Minnesota,35631,Central,TEC-8501-23,Furniture,Bookcases,Product 141,649.02,8,0.4,16.69
142,CA-2016-732512,10/07/2014,10/11/2014,Standard Class,CG-36326,Customer 142,Corporate,United States,City 142,South Carolina,72785,South,TEC-6147-32,Technology,Copiers,Product 142,1105.01,14,0.5,142.65
143,CA-2015-814827,03/28/2016,04/05/2016,Standard Class,CG-82102,Customer 143,Corporate,United States,City 143,Minnesota,13528,Central,TEC-8563-36,Technology,Accessories,Product 143,2050.41,7,0.0,663.85
144,CA-2017-726979,06/18/2016,06/24/2016,Second Class,CG-72814,Customer 144,Consumer,United States,City 144,Utah,86316,West,TEC-7566-78,Technology,Copiers,Product 144,642.95,11,0.0,108.84
145,CA-2016-274418,11/05/2016,11/13/2016,First Class,CG-94803,Customer 145,Home Office,United States,City 145,Louisiana,90305,South,TEC-1725-82,Furniture,Tables,Product 145,819.25,11,0.6,-138.85
146,CA-2017-492292,08/16/2017,08/22/2017,Standard Class,CG-61266,Customer 146,Consumer,United States,City 146,South Carolina,70695,South,TEC-9199-29,Office Supplies,Art,Product 146,114.89,12,0.2,28.76
147,CA-2017-465219,12/10/2015,12/18/2015,Standard Class,CG-72411,Customer 147,Consumer,United States,City 147,Georgia,22796,South,TEC-8178-99,Office Supplies,Fasteners,Product 147,470.63,3,0.0,83.34
148,CA-2015-678719,07/17/2016,07/21/2016,First Class,CG-30989,Customer 148,Consumer,United States,City 148,Texas,53384,Central,TEC-7985-69,Technology,Phones,Product 148,1637.53,11,0.4,286.32
149,CA-2015-315780,04/22/2015,04/28/2015,Standard Class,CG-46483,Customer 149,Corporate,United States,City 149,Massachusetts,18201,East,TEC-2667-78,Technology,Copiers,Product 149,1554.56,4,0.0,258.24
150,CA-2014-464825,01/20/2015,01/24/2015,First Class,CG-56135,Customer 150,Home Office,United States,City 150,Vermont,70013,East,TEC-3826-96,Furniture,Tables,Product 150,805.74,11,0.0,129.93
151,CA-2017-543588,12/18/2017,12/26/2017,Standard Class,CG-34347,Customer 151,Consumer,United States,City 151,Arizona,73789,West,TEC-9804-98,Office Supplies,Art,Product 151,95.61,12,0.0,19.78
152,CA-2017-243167,08/16/2017,08/24/2017,Standard Class,CG-35575,Customer 152,Corporate,United States,City 152,Maine,60325,East,TEC-9281-93,Furniture,Storage,Product 152,492.43,8,0.2,170.56
153,CA-2016-276379,10/12/2016,10/18/2016,Standard Class,CG-69942,Customer 153,Corporate,United States,City 153,Alabama,84141,South,TEC-9115-80,Technology,Copiers,Product 153,1435.22,13,0.4,-41.12
154,CA-2015-412170,11/14/2016,11/18/2016,First Class,CG-14224,Customer 154,Home Office,United States,City 154,Oregon,68948,West,TEC-5305-54,Technology,Machines,Product 154,151.95,12,0.0,14.57
155,CA-2015-944565,06/30/2014,07/06/2014,Standard Class,CG-17780,Customer 155,Home Office,United States,City 155,Nevada,84721,West,TEC-6747-78,Furniture,Furnishings,Product 155,1074.81,11,0.0,263.81
156,CA-2017-162165,08/01/2015,08/07/2015,Standard Class,CG-46349,Customer 156,Corporate,United States,City 156,Connecticut,95970,East,TEC-3078-99,Technology,Machines,Product 156,2383.37,9,0.8,-173.99
157,CA-2014-522419,10/01/2014,10/05/2014,Standard Class,CG-77582,Customer 157,Corporate,United States,City 157,Michigan,46468,Central,TEC-7046-68,Technology,Copiers,Product 157,1599.38,11,0.0,302.19
158,CA-2015-618746,09/28/2016,10/02/2016,Second Class,CG-45197,Customer 158,Home Office,United States,City 158,Washington,52319,West,TEC-5646-53,Technology,Copiers,Product 158,927.65,2,0.4,27.37
159,CA-2017-100708,01/27/2017,02/02/2017,Standard Class,CG-66072,Customer 159,Consumer,United States,City 159,South Carolina,36519,South,TEC-3161-93,Technology,Phones,Product 159,1970.53,8,0.0,634.29
160,CA-2015-550081,09/13/2015,09/17/2015,Standard Class,CG-95915,Customer 160,Corporate,United States,City 160,Illinois,21954,Central,TEC-2559-10,Technology,Machines,Product 160,1678.05,11,0.0,275.65
161,CA-2015-600905,03/16/2015,03/22/2015,Standard Class,CG-19283,Customer 161,Home Office,United States,City 161,Rhode Island,40009,East,TEC-7276-21,Furniture,Furnishings,Product 161,41.85,6,0.4,4.7
162,CA-2017-468247,07/31/2014,08/04/2014,Second Class,CG-37925,Customer 162,Consumer,United States,City 162,Indiana,92324,Central,TEC-3480-62,Furniture,Storage,Product 162,1025.39,2,0.2,59.88
163,CA-2014-360221,06/17/2017,06/23/2017,Standard Class,CG-82534,Customer 163,Consumer,United States,City 163,Pennsylvania,88775,East,TEC-5668-98,Furniture,Chairs,Product 163,594.53,7,0.0,45.75
164,CA-2014-352792,02/26/2014,03/06/2014,Standard Class,CG-75481,Customer 164,Home Office,United States,City 164,Michigan,93635,Central,TEC-2163-77,Technology,Accessories,Product 164,1633.12,13,0.6,157.23
165,CA-2014-114463,01/27/2014,02/04/2014,Standard Class,CG-44365,Customer 165,Corporate,United States,City 165,Ohio,38278,Central,TEC-1652-17,Office Supplies,Fasteners,Product 165,90.52,8,0.7,-19.23
166,CA-2015-947312,03/28/2016,04/03/2016,Second Class,CG-30365,Customer 166,Consumer,United States,City 166,Alabama,80306,South,TEC-6353-60,Technology,Copiers,Product 166,1367.26,3,0.0,195.93
167,CA-2014-424314,04/18/2017,04/24/2017,Same Day,CG-97304,Customer 167,Home Office,United States,City 167,Oregon,96253,West,TEC-3877-25,Technology,Copiers,Product 167,634.66,4,0.0,112.59
168,CA-2016-868538,01/28/2014,02/03/2014,Standard Class,CG-25473,Customer 168,Home Office,United States,City 168,Arizona,13848,West,TEC-6488-64,Office Supplies,Envelopes,Product 168,412.14,5,0.0,47.55
169,CA-2014-701790,07/14/2015,07/20/2015,Standard Class,CG-98358,Customer 169,Corporate,United States,City 169,Kansas,25118,Central,TEC-4742-75,Technology,Phones,Product 169,932.3,8,0.5,-106.88
170,CA-2017-335421,01/08/2014,01/10/2014,Standard Class,CG-52179,Customer 170,Corporate,United States,City 170,Nevada,42541,West,TEC-7819-50,Furniture,Storage,Product 170,250.62,14,0.0,81.47
171,CA-2016-911102,07/12/2015,07/20/2015,Standard Class,CG-50723,Customer 171,Consumer,United States,City 171,Illinois,52900,Central,TEC-2415-80,Technology,Phones,Product 171,1313.65,1,0.7,-276.37
172,CA-2015-257880,07/26/2016,07/28/2016,Second Class,CG-10835,Customer 172,Home Office,United States,City 172,Maryland,63745,East,TEC-1391-39,Technology,Machines,Product 172,1186.62,10,0.7,93.31
173,CA-2015-846221,01/16/2017,01/20/2017,Second Class,CG-46677,Customer 173,Home Office,United States,City 173,Colorado,22194,West,TEC-1719-39,Furniture,Storage,Product 173,182.81,9,0.8,-7.89
174,CA-2015-348273,12/02/2016,12/08/2016,Standard Class,CG-48230,Customer 174,Home Office,United States,City 174,Minnesota,44209,Central,TEC-6161-60,Technology,Phones,Product 174,377.11,14,0.0,68.31
175,CA-2017-588694,12/08/2017,12/16/2017,Standard Class,CG-51160,Customer 175,Consumer,United States,City 175,Wisconsin,63283,Central,TEC-2978-78,Office Supplies,Paper,Product 175,105.34,13,0.4,-23.92
176,CA-2014-325465,01/06/2016,01/14/2016,First Class,CG-52964,Customer 176,Corporate,United States,City 176,Vermont,29442,East,TEC-2494-41,Office Supplies,Supplies,Product 176,49.76,13,0.32,16.33
177,CA-2015-227352,01/01/2016,01/05/2016,Same Day,CG-11567,Customer 177,Consumer,United States,City 177,Oregon,18084,West,TEC-4641-26,Office Supplies,Binders,Product 177,428.03,9,0.32,-2.82
178,CA-2016-228479,02/12/2015,02/20/2015,Standard Class,CG-15596,Customer 178,Consumer,United States,City 178,Illinois,70424,Central,TEC-1829-31,Technology,Machines,Product 178,207.96,11,0.0,34.64
179,CA-2015-778720,03/23/2017,03/29/2017,Standard Class,CG-48680,Customer 179,Home Office,United States,City 179,Kentucky,75391,South,TEC-7750-80,Furniture,Storage,Product 179,550.3,3,0.0,87.09
180,CA-2017-919898,09/10/2016,09/12/2016,Second Class,CG-57069,Customer 180,Consumer,United States,City 180,Missouri,72874,Central,TEC-9921-72,Furniture,Storage,Product 180,1201.88,4,0.2,361.12
181,CA-2016-904092,12/08/2015,12/16/2015,Standard Class,CG-86544,Customer 181,Consumer,United States,City 181,Missouri,40509,Central,TEC-3615-22,Office Supplies,Binders,Product 181,113.41,13,0.4,9.18
182,CA-2015-348041,05/25/2015,05/31/2015,Standard Class,CG-87662,Customer 182,Consumer,United States,City 182,Iowa,51682,Central,TEC-6878-85,Technology,Phones,Product 182,2457.53,7,0.0,755.41
183,CA-2017-139807,03/01/2014,03/07/2014,First Class,CG-21830,Customer 183,Home Office,United States,City 183,Kansas,17363,Central,TEC-4811-87,Technology,Accessories,Product 183,2099.91,13,0.5,-12.53
184,CA-2015-911982,03/27/2015,03/29/2015,Standard Class,CG-24538,Customer 184,Consumer,United States,City 184,Florida,78983,South,TEC-6978-19,Office Supplies,Appliances,Product 184,92.84,13,0.5,-24.04
185,CA-2016-282664,02/07/2016,02/13/2016,Standard Class,CG-83659,Customer 185,Corporate,United States,City 185,Mississippi,90441,South,TEC-6846-38,Furniture,Tables,Product 185,1464.52,12,0.7,29.49
186,CA-2014-290926,09/27/2017,10/03/2017,Standard Class,CG-88956,Customer 186,Consumer,United States,City 186,Delaware,51710,East,TEC-4619-91,Office Supplies,Paper,Product 186,5.89,12,0.7,19.11
187,CA-2016-568325,03/06/2017,03/10/2017,Standard Class,CG-11493,Customer 187,Consumer,United States,City 187,North Carolina,44762,South,TEC-4435-41,Office Supplies,Art,Product 187,163.16,11,0.5,-11.77
188,CA-2017-206355,11/22/2017,11/24/2017,Standard Class,CG-72847,Customer 188,Consumer,United States,City 188,Illinois,85767,Central,TEC-4695-30,Technology,Phones,Product 188,1844.83,3,0.5,-8.68
189,CA-2014-454366,07/15/2016,07/17/2016,Same Day,CG-87860,Customer 189,Corporate,United States,City 189,Oregon,90432,West,TEC-8909-13,Furniture,Tables,Product 189,139.07,3,0.5,-31.15
190,CA-2016-792687,06/04/2016,06/12/2016,Standard Class,CG-46899,Customer 190,Consumer,United States,City 190,Rhode Island,48981,East,TEC-4891-22,Office Supplies,Binders,Product 190,106.75,4,0.0,40.11
191,CA-2015-279130,04/14/2014,04/18/2014,Standard Class,CG-93648,Customer 191,Consumer,United States,City 191,North Carolina,48249,South,TEC-2342-70,Furniture,Tables,Product 191,462.99,11,0.2,73.75
192,CA-2016-561101,08/27/2014,08/31/2014,Second Class,CG-70956,Customer 192,Consumer,United States,City 192,Kentucky,44525,South,TEC-4706-44,Office Supplies,Paper,Product 192,196.83,6,0.5,-9.88
193,CA-2017-661527,03/03/2017,03/05/2017,Standard Class,CG-72236,Customer 193,Home Office,United States,City 193,Washington,85067,West,TEC-4860-70,Technology,Machines,Product 193,1903.32,4,0.2,587.99
194,CA-2017-182175,09/07/2015,09/09/2015,First Class,CG-99538,Customer 194,Consumer,United States,City 194,Montana,67068,West,TEC-4308-90,Technology,Accessories,Product 194,1150.15,3,0.7,-0.53
195,CA-2014-924758,11/01/2014,11/09/2014,Standard Class,CG-91665,Customer 195,Consumer,United States,City 195,Wisconsin,87015,Central,TEC-9561-63,Technology,Phones,Product 195,1023.52,6,0.5,22.73
196,CA-2016-501650,08/21/2014,08/27/2014,Standard Class,CG-95824,Customer 196,Consumer,United States,City 196,Rhode Island,73647,East,TEC-8750-14,Technology,Phones,Product 196,297.43,5,0.5,49.03
197,CA-2016-121215,12/21/2014,12/25/2014,Standard Class,CG-54284,Customer 197,Consumer,United States,City 197,Rhode Island,49723,East,TEC-6094-45,Technology,Copiers,Product 197,2203.45,12,0.0,619.97
198,CA-2017-321659,10/05/2016,10/13/2016,Standard Class,CG-63368,Customer 198,Home Office,United States,City 198,Nevada,73500,West,TEC-9462-57,Furniture,Tables,Product 198,1243.96,5,0.32,112.31
199,CA-2014-361609,04/28/2014,05/04/2014,Second Class,CG-14334,Customer 199,Consumer,United States,City 199,Pennsylvania,69828,East,TEC-1828-56,Office Supplies,Fasteners,Product 199,264.52,10,0.0,41.84
200,CA-2017-715388,12/16/2017,12/20/2017,First Class,CG-82264,Customer 200,Home Office,United States,City 200,Minnesota,55844,Central,TEC-6640-30,Technology,Copiers,Product 200,1718.88,4,0.0,379.37
201,CA-2016-783238,06/16/2015,06/22/2015,Standard Class,CG-63674,Customer 201,Consumer,United States,City 201,Oregon,77277,West,TEC-1328-97,Furniture,Storage,Product 201,871.22,4,0.5,45.63
202,CA-2017-992952,01/21/2014,01/27/2014,Standard Class,CG-55706,Customer 202,Consumer,United States,City 202,Massachusetts,70162,East,TEC-5128-37,Technology,Phones,Product 202,2022.46,5,0.32,263.66
203,CA-2016-817659,08/15/2016,08/19/2016,Same Day,CG-24169,Customer 203,Home Office,United States,City 203,Mississippi,73143,South,TEC-2045-53,Furniture,Bookcases,Product 203,1450.73,14,0.0,358.63
204,CA-2016-813824,07/23/2015,07/29/2015,Standard Class,CG-28340,Customer 204,Consumer,United States,City 204,Indiana,13337,Central,TEC-9148-47,Technology,Machines,Product 204,1925.41,1,0.4,255.67
205,CA-2017-804505,06/18/2015,06/26/2015,Second Class,CG-56988,Customer 205,Home Office,United States,City 205,Alabama,76495,South,TEC-5918-31,Technology,Phones,Product 205,1451.5,4,0.0,390.66
206,CA-2016-786224,09/10/2017,09/18/2017,Second Class,CG-21704,Customer 206,Consumer,United States,City 206,Maryland,39132,East,TEC-6820-38,Furniture,Storage,Product 206,1096.02,9,0.4,-53.18
207,CA-2017-303993,09/23/2015,09/29/2015,First Class,CG-75598,Customer 207,Corporate,United States,City 207,Wisconsin,25705,Central,TEC-7253-77,Office Supplies,Paper,Product 207,237.92,14,0.2,58.14
208,CA-2014-611265,09/06/2015,09/12/2015,Same Day,CG-53598,Customer 208,Corporate,United States,City 208,Massachusetts,92711,East,TEC-3897-50,Furniture,Tables,Product 208,1342.48,8,0.0,401.66
209,CA-2017-522988,07/25/2017,07/27/2017,Second Class,CG-66233,Customer 209,Home Office,United States,City 209,Tennessee,72574,South,TEC-7280-10,Furniture,Chairs,Product 209,749.68,13,0.4,-56.01
210,CA-2014-502181,03/21/2014,03/27/2014,Second Class,CG-75973,Customer 210,Consumer,United States,City 210,Texas,87159,Central,TEC-6015-31,Office Supplies,Appliances,Product 210,315.21,4,0.0,91.17
211,CA-2015-951452,05/16/2014,05/24/2014,First Class,CG-62873,Customer 211,Corporate,United States,City 211,Indiana,12507,Central,TEC-4742-38,Office Supplies,Envelopes,Product 211,497.76,6,0.8,-51.19
212,CA-2014-722774,09/28/2014,10/02/2014,Standard Class,CG-16286,Customer 212,Consumer,United States,City 212,Idaho,96766,West,TEC-2771-93,Technology,Accessories,Product 212,1643.82,1,0.0,408.81
213,CA-2017-793805,02/12/2014,02/14/2014,Standard Class,CG-23235,Customer 213,Consumer,United States,City 213,Utah,96833,West,TEC-9524-44,Office Supplies,Fasteners,Product 213,239.83,3,0.0,41.7
214,CA-2016-971889,07/01/2017,07/07/2017,Second Class,CG-78569,Customer 214,Home Office,United States,City 214,Delaware,36434,East,TEC-6864-62,Furniture,Furnishings,Product 214,445.58,13,0.0,36.82
215,CA-2015-194458,08/30/2015,09/03/2015,Standard Class,CG-77070,Customer 215,Corporate,United States,City 215,Virginia,19837,South,TEC-2659-42,Technology,Copiers,Product 215,81.24,2,0.6,11.68
216,CA-2014-199613,08/14/2017,08/18/2017,First Class,CG-16014,Customer 216,Consumer,United States,City 216,Indiana,11268,Central,TEC-3267-94,Office Supplies,Labels,Product 216,437.7,14,0.0,119.65
217,CA-2017-823415,08/20/2017,08/24/2017,Standard Class,CG-72684,Customer 217,Home Office,United States,City 217,Minnesota,65279,Central,TEC-3732-24,Technology,Machines,Product 217,2046.66,3,0.0,346.35
218,CA-2014-817712,10/01/2014,10/07/2014,Standard Class,CG-27125,Customer 218,Home Office,United States,City 218,Arizona,73319,West,TEC-8997-24,Furniture,Storage,Product 218,866.35,8,0.0,136.36
219,CA-2016-644315,04/24/2016,04/30/2016,Second Class,CG-78564,Customer 219,Consumer,United States,City 219,Oregon,91034,West,TEC-2560-65,Technology,Machines,Product 219,1710.93,13,0.32,227.0
220,CA-2017-993251,09/19/2017,09/25/2017,First Class,CG-74990,Customer 220,Consumer,United States,City 220,South Carolina,31680,South,TEC-2226-72,Technology,Copiers,Product 220,1417.94,10,0.0,330.86
221,CA-2014-998198,10/21/2015,10/25/2015,Second Class,CG-75333,Customer 221,Home Office,United States,City 221,Texas,68599,Central,TEC-6178-25,Technology,Accessories,Product 221,1038.03,4,0.0,193.15
222,CA-2015-786393,10/17/2016,10/23/2016,Standard Class,CG-98011,Customer 222,Consumer,United States,City 222,Washington,69797,West,TEC-6584-56,Office Supplies,Fasteners,Product 222,5.08,2,0.4,6.41
223,CA-2016-970196,04/24/2014,05/02/2014,Second Class,CG-93055,Customer 223,Home Office,United States,City 223,South Carolina,48271,South,TEC-9973-76,Technology,Copiers,Product 223,1803.99,2,0.0,426.89
224,CA-2017-326061,02/07/2016,02/13/2016,Second Class,CG-69905,Customer 224,Home Office,United States,City 224,Arizona,34980,West,TEC-6536-23,Office Supplies,Binders,Product 224,207.56,5,0.2,39.26
225,CA-2015-825423,04/30/2016,05/02/2016,Standard Class,CG-85832,Customer 225,Corporate,United States,City 225,New Mexico,32761,West,TEC-3103-23,Office Supplies,Binders,Product 225,369.43,9,0.6,22.09
226,CA-2015-244892,03/06/2016,03/12/2016,First Class,CG-64099,Customer 226,Home Office,United States,City 226,Iowa,88975,Central,TEC-9393-48,Office Supplies,Fasteners,Product 226,382.38,5,0.0,50.22
227,CA-2015-628370,12/09/2017,12/15/2017,Standard Class,CG-81105,Customer 227,Consumer,United States,City 227,Iowa,93477,Central,TEC-6281-24,Technology,Accessories,Product 227,1800.24,11,0.0,472.4
228,CA-2015-400538,12/25/2015,12/31/2015,Standard Class,CG-99573,Customer 228,Consumer,United States,City 228,Louisiana,42842,South,TEC-3399-17,Office Supplies,Fasteners,Product 228,17.51,3,0.0,-8.15
229,CA-2017-349136,11/17/2017,11/23/2017,Standard Class,CG-76967,Customer 229,Corporate,United States,City 229,Maine,47702,East,TEC-1769-58,Furniture,Tables,Product 229,1306.01,12,0.2,159.07
230,CA-2016-891787,03/06/2016,03/12/2016,Standard Class,CG-87120,Customer 230,Home Office,United States,City 230,Iowa,81646,Central,TEC-4218-34,Furniture,Bookcases,Product 230,942.23,13,0.5,-27.07
231,CA-2014-446620,08/28/2015,09/03/2015,Standard Class,CG-71122,Customer 231,Consumer,United States,City 231,Arizona,30291,West,TEC-1654-29,Furniture,Furnishings,Product 231,659.91,9,0.0,78.7
